week,week_start,specialty,clinic_id,providers,booked_slots,effective_capacity,demand,utilisation,avg_wait_days,no_show_rate,cancel_rate,appt_minutes
68,2026-06-22,Neurology,CLN-04,2,68.0,62.6,61.5,0.965,29.49,0.1332,0.0697,45
69,2026-06-29,Neurology,CLN-04,2,66.4,61.2,60.2,0.965,33.21,0.113,0.0994,45
70,2026-07-06,Neurology,CLN-04,2,65.7,59.8,55.8,0.9332,10.44,0.139,0.0992,45
71,2026-07-13,Neurology,CLN-04,2,70.3,64.1,56.1,0.8742,4.66,0.1497,0.0718,45
72,2026-07-20,Neurology,CLN-04,2,61.6,55.7,69.3,0.965,33.51,0.1639,0.0749,45
73,2026-07-27,Neurology,CLN-04,2,65.2,58.1,54.4,0.9357,9.27,0.1729,0.11,45
74,2026-08-03,Neurology,CLN-04,2,72.2,65.8,51.8,0.7873,2.49,0.1375,0.0941,45
75,2026-08-10,Neurology,CLN-04,2,65.4,60.0,50.2,0.8361,2.82,0.1277,0.0909,45
76,2026-08-17,Neurology,CLN-04,2,64.4,58.0,42.0,0.7236,1.0,0.1585,0.0994,45
77,2026-08-24,Neurology,CLN-04,2,67.8,62.3,64.4,0.965,26.72,0.119,0.097,45
0,2025-03-03,Endocrinology,CLN-01,1,34.4,31.1,17.2,0.5521,6.87,0.1586,0.0904,35
1,2025-03-10,Endocrinology,CLN-01,1,40.4,36.5,18.9,0.5187,1.0,0.1719,0.0717,35
2,2025-03-17,Endocrinology,CLN-01,1,38.7,35.2,20.9,0.5924,1.0,0.1409,0.0954,35
3,2025-03-24,Endocrinology,CLN-01,1,39.9,36.5,16.9,0.4637,1.51,0.1437,0.0761,35
4,2025-03-31,Endocrinology,CLN-01,1,37.9,34.3,18.8,0.5477,1.82,0.1597,0.0873,35
5,2025-04-07,Endocrinology,CLN-01,1,38.5,35.3,20.4,0.5785,2.52,0.1492,0.0524,35
6,2025-04-14,Endocrinology,CLN-01,1,37.2,33.8,17.7,0.5246,1.0,0.1535,0.0755,35
7,2025-04-21,Endocrinology,CLN-01,1,36.6,32.7,19.3,0.5883,1.62,0.1802,0.0871,35
8,2025-04-28,Endocrinology,CLN-01,1,41.4,37.6,19.7,0.524,1.0,0.1689,0.057,35
9,2025-05-05,Endocrinology,CLN-01,1,43.1,39.8,22.1,0.5546,3.56,0.1344,0.0593,35
10,2025-05-12,Endocrinology,CLN-01,1,36.4,33.3,21.0,0.6289,4.4,0.1438,0.0694,35
11,2025-05-19,Endocrinology,CLN-01,1,38.4,34.4,16.6,0.4815,4.92,0.1782,0.0844,35
12,2025-05-26,Endocrinology,CLN-01,1,36.6,32.8,20.2,0.6168,4.0,0.1722,0.0995,35
13,2025-06-02,Endocrinology,CLN-01,1,33.3,30.2,21.6,0.7157,3.95,0.1567,0.082,35
14,2025-06-09,Endocrinology,CLN-01,1,35.9,32.0,20.1,0.6293,1.6,0.177,0.1109,35
15,2025-06-16,Endocrinology,CLN-01,1,41.9,38.4,21.8,0.5686,1.59,0.1369,0.0839,35
16,2025-06-23,Endocrinology,CLN-01,1,37.4,34.2,24.5,0.7171,2.11,0.1394,0.0844,35
17,2025-06-30,Endocrinology,CLN-01,1,36.8,33.0,20.9,0.6329,1.04,0.1673,0.0959,35
18,2025-07-07,Endocrinology,CLN-01,1,38.5,35.5,20.2,0.569,1.0,0.1496,0.0421,35
19,2025-07-14,Endocrinology,CLN-01,1,37.3,33.9,22.4,0.6608,1.7,0.1433,0.0939,35
20,2025-07-21,Endocrinology,CLN-01,1,33.9,30.4,26.3,0.8628,7.34,0.1731,0.0848,35
21,2025-07-28,Endocrinology,CLN-01,1,37.5,34.4,24.7,0.7177,2.09,0.128,0.0952,35
22,2025-08-04,Endocrinology,CLN-01,1,36.0,32.3,23.9,0.739,3.64,0.1636,0.1003,35
23,2025-08-11,Endocrinology,CLN-01,1,37.1,33.8,24.1,0.714,5.14,0.1587,0.0609,35
24,2025-08-18,Endocrinology,CLN-01,1,35.4,32.1,25.0,0.7811,6.97,0.152,0.0956,35
25,2025-08-25,Endocrinology,CLN-01,1,41.0,37.1,23.7,0.6386,1.0,0.1552,0.0959,35
26,2025-09-01,Endocrinology,CLN-01,1,35.1,31.8,23.3,0.733,4.1,0.1669,0.0651,35
27,2025-09-08,Endocrinology,CLN-01,1,36.1,33.1,23.9,0.7211,5.47,0.1314,0.0836,35
28,2025-09-15,Endocrinology,CLN-01,1,37.0,33.4,26.1,0.7801,1.0,0.1477,0.1045,35
29,2025-09-22,Endocrinology,CLN-01,1,40.2,36.6,18.3,0.5012,1.0,0.1508,0.0788,35
30,2025-09-29,Endocrinology,CLN-01,1,41.9,38.1,21.3,0.5589,1.0,0.1441,0.0914,35
31,2025-10-06,Endocrinology,CLN-01,1,39.3,35.4,21.7,0.6144,1.37,0.1703,0.0853,35
32,2025-10-13,Endocrinology,CLN-01,1,40.1,36.6,18.0,0.4928,1.81,0.1447,0.0777,35
33,2025-10-20,Endocrinology,CLN-01,1,36.0,32.9,20.6,0.6252,3.22,0.124,0.1035,35
34,2025-10-27,Endocrinology,CLN-01,1,40.7,37.5,20.2,0.5378,2.62,0.1197,0.0921,35
35,2025-11-03,Endocrinology,CLN-01,1,32.7,29.8,22.5,0.7578,5.58,0.1493,0.0818,35
36,2025-11-10,Endocrinology,CLN-01,1,37.9,34.1,24.4,0.7157,4.48,0.1613,0.0927,35
37,2025-11-17,Endocrinology,CLN-01,1,38.8,35.0,22.5,0.6428,2.8,0.16,0.0932,35
38,2025-11-24,Endocrinology,CLN-01,1,38.3,34.3,17.8,0.5192,5.69,0.1831,0.0762,35
39,2025-12-01,Endocrinology,CLN-01,1,36.3,32.9,22.2,0.6732,4.4,0.1453,0.097,35
40,2025-12-08,Endocrinology,CLN-01,1,41.6,37.2,20.4,0.5497,1.0,0.1773,0.0956,35
41,2025-12-15,Endocrinology,CLN-01,1,35.7,32.1,17.7,0.5526,3.72,0.1641,0.0995,35
42,2025-12-22,Endocrinology,CLN-01,1,36.0,32.2,18.0,0.5607,4.91,0.1731,0.1024,35
43,2025-12-29,Endocrinology,CLN-01,1,33.4,30.3,20.0,0.6594,4.95,0.1657,0.0665,35
44,2026-01-05,Endocrinology,CLN-01,1,41.6,37.6,21.4,0.5696,3.99,0.1579,0.0903,35
45,2026-01-12,Endocrinology,CLN-01,1,37.2,34.0,19.8,0.5815,1.54,0.1512,0.0638,35
46,2026-01-19,Endocrinology,CLN-01,1,42.9,39.1,21.5,0.5503,1.0,0.1507,0.0775,35
47,2026-01-26,Endocrinology,CLN-01,1,39.4,35.3,17.8,0.5036,3.6,0.2004,0.0514,35
48,2026-02-02,Endocrinology,CLN-01,1,39.0,35.2,21.3,0.605,1.0,0.1622,0.0924,35
49,2026-02-09,Endocrinology,CLN-01,1,34.9,32.2,20.1,0.6243,1.68,0.1323,0.0631,35
50,2026-02-16,Endocrinology,CLN-01,1,37.5,33.0,23.6,0.7146,3.72,0.1889,0.1213,35
51,2026-02-23,Endocrinology,CLN-01,1,38.2,34.6,19.9,0.5737,1.0,0.1702,0.0595,35
52,2026-03-02,Endocrinology,CLN-01,1,37.4,34.1,21.8,0.6395,6.04,0.1389,0.0962,35
53,2026-03-09,Endocrinology,CLN-01,1,36.0,32.2,22.2,0.6888,4.73,0.1736,0.101,35
54,2026-03-16,Endocrinology,CLN-01,1,41.1,37.3,19.6,0.5257,1.54,0.1649,0.0691,35
55,2026-03-23,Endocrinology,CLN-01,1,37.4,34.5,21.5,0.6234,7.08,0.1391,0.0475,35
56,2026-03-30,Endocrinology,CLN-01,1,37.8,34.0,22.4,0.66,2.38,0.1528,0.1146,35
57,2026-04-06,Endocrinology,CLN-01,1,37.3,34.2,24.3,0.71,7.57,0.1427,0.0634,35
58,2026-04-13,Endocrinology,CLN-01,1,40.5,36.4,21.0,0.5754,2.61,0.1498,0.1231,35
59,2026-04-20,Endocrinology,CLN-01,1,36.5,33.4,24.1,0.7229,1.0,0.1384,0.0879,35
60,2026-04-27,Endocrinology,CLN-01,1,41.0,37.5,24.5,0.6526,4.65,0.1317,0.0902,35
61,2026-05-04,Endocrinology,CLN-01,1,37.2,33.9,22.9,0.6743,2.62,0.138,0.0898,35
62,2026-05-11,Endocrinology,CLN-01,1,37.3,34.2,19.6,0.5734,1.25,0.1374,0.0755,35
63,2026-05-18,Endocrinology,CLN-01,1,39.1,35.6,23.0,0.6477,3.01,0.1456,0.091,35
64,2026-05-25,Endocrinology,CLN-01,1,40.1,36.1,26.3,0.7279,2.25,0.1501,0.1165,35
65,2026-06-01,Endocrinology,CLN-01,1,37.9,33.7,25.2,0.7477,2.61,0.1929,0.0838,35
66,2026-06-08,Endocrinology,CLN-01,1,35.8,32.2,27.8,0.8635,10.14,0.1645,0.0901,35
67,2026-06-15,Endocrinology,CLN-01,1,40.4,36.8,22.8,0.62,1.13,0.1473,0.0873,35
68,2026-06-22,Endocrinology,CLN-01,1,35.5,32.2,24.3,0.7554,6.19,0.1502,0.0948,35
69,2026-06-29,Endocrinology,CLN-01,1,36.3,33.0,21.5,0.6516,4.78,0.1523,0.0743,35
70,2026-07-06,Endocrinology,CLN-01,1,37.5,34.4,20.9,0.6075,1.0,0.1279,0.0918,35
71,2026-07-13,Endocrinology,CLN-01,1,38.0,34.2,21.1,0.6169,2.55,0.1811,0.0606,35
72,2026-07-20,Endocrinology,CLN-01,1,38.1,34.3,26.6,0.7767,2.47,0.1573,0.1055,35
73,2026-07-27,Endocrinology,CLN-01,1,37.0,33.4,30.2,0.9052,13.94,0.161,0.0879,35
74,2026-08-03,Endocrinology,CLN-01,1,35.9,32.7,22.9,0.7008,2.97,0.1432,0.0815,35
75,2026-08-10,Endocrinology,CLN-01,1,40.7,36.7,25.8,0.7021,1.0,0.1682,0.0743,35
76,2026-08-17,Endocrinology,CLN-01,1,41.2,37.2,22.6,0.6057,1.0,0.148,0.1048,35
77,2026-08-24,Endocrinology,CLN-01,1,38.1,34.2,23.3,0.6822,6.39,0.1704,0.0975,35
0,2025-03-03,Endocrinology,CLN-02,3,106.8,97.1,58.2,0.6,5.46,0.147,0.0894,35
1,2025-03-10,Endocrinology,CLN-02,3,109.0,100.8,58.1,0.5761,6.22,0.1151,0.0811,35
2,2025-03-17,Endocrinology,CLN-02,3,112.3,101.6,64.7,0.6372,5.15,0.1548,0.0919,35
3,2025-03-24,Endocrinology,CLN-02,3,113.5,105.2,65.3,0.6208,5.77,0.1416,0.0332,35
4,2025-03-31,Endocrinology,CLN-02,3,123.5,110.6,63.5,0.5744,4.59,0.1904,0.068,35
5,2025-04-07,Endocrinology,CLN-02,3,106.4,96.2,58.1,0.6041,5.08,0.15,0.1025,35
6,2025-04-14,Endocrinology,CLN-02,3,115.6,105.7,60.6,0.5735,2.6,0.1288,0.0998,35
7,2025-04-21,Endocrinology,CLN-02,3,113.5,101.8,58.4,0.5735,1.37,0.168,0.0972,35
8,2025-04-28,Endocrinology,CLN-02,3,117.9,108.3,68.6,0.6337,5.28,0.1324,0.0765,35
9,2025-05-05,Endocrinology,CLN-02,3,111.1,100.5,67.7,0.6739,5.09,0.1553,0.0896,35
10,2025-05-12,Endocrinology,CLN-02,3,116.2,106.1,67.2,0.6332,7.49,0.1339,0.0947,35
11,2025-05-19,Endocrinology,CLN-02,3,117.2,105.6,74.6,0.7066,3.63,0.1516,0.1108,35
12,2025-05-26,Endocrinology,CLN-02,3,116.1,106.3,59.5,0.5595,4.13,0.1407,0.0745,35
13,2025-06-02,Endocrinology,CLN-02,3,109.6,99.8,60.9,0.6105,3.19,0.1392,0.0962,35
14,2025-06-09,Endocrinology,CLN-02,3,103.7,93.5,67.3,0.7189,4.59,0.172,0.0721,35
15,2025-06-16,Endocrinology,CLN-02,3,110.6,101.8,75.4,0.7405,6.66,0.1331,0.07,35
16,2025-06-23,Endocrinology,CLN-02,3,106.8,96.7,75.3,0.7782,6.79,0.1434,0.1069,35
17,2025-06-30,Endocrinology,CLN-02,3,107.8,97.7,76.3,0.7815,9.35,0.1461,0.1011,35
18,2025-07-07,Endocrinology,CLN-02,3,111.3,101.7,73.6,0.7235,7.12,0.1345,0.0919,35
19,2025-07-14,Endocrinology,CLN-02,3,113.0,105.8,81.5,0.7707,5.88,0.0973,0.0719,35
20,2025-07-21,Endocrinology,CLN-02,3,114.0,103.6,80.3,0.7757,4.38,0.1522,0.0823,35
21,2025-07-28,Endocrinology,CLN-02,3,118.9,107.6,82.2,0.7641,3.74,0.1507,0.0977,35
22,2025-08-04,Endocrinology,CLN-02,3,118.3,106.5,60.5,0.5682,8.95,0.1552,0.1074,35
23,2025-08-11,Endocrinology,CLN-02,3,117.0,106.9,72.6,0.6788,6.07,0.137,0.0865,35
24,2025-08-18,Endocrinology,CLN-02,3,105.4,93.7,74.0,0.7889,9.27,0.1786,0.1075,35
25,2025-08-25,Endocrinology,CLN-02,3,123.5,113.0,68.2,0.6038,7.23,0.1437,0.0732,35
26,2025-09-01,Endocrinology,CLN-02,3,104.6,95.9,67.7,0.7057,10.02,0.1347,0.0782,35
27,2025-09-08,Endocrinology,CLN-02,3,118.7,109.0,76.8,0.7045,4.02,0.1145,0.107,35
28,2025-09-15,Endocrinology,CLN-02,3,115.4,104.5,62.8,0.6013,6.14,0.1644,0.0745,35
29,2025-09-22,Endocrinology,CLN-02,3,121.2,109.4,87.7,0.8019,6.97,0.155,0.0992,35
30,2025-09-29,Endocrinology,CLN-02,3,115.9,105.0,74.7,0.7117,2.36,0.139,0.113,35
31,2025-10-06,Endocrinology,CLN-02,3,122.5,112.0,69.2,0.6177,3.66,0.1435,0.077,35
32,2025-10-13,Endocrinology,CLN-02,3,113.3,104.5,61.3,0.5869,7.6,0.1268,0.0749,35
33,2025-10-20,Endocrinology,CLN-02,3,126.2,116.0,79.7,0.6876,7.74,0.1282,0.0848,35
34,2025-10-27,Endocrinology,CLN-02,3,117.0,105.9,64.3,0.6075,6.34,0.1591,0.0813,35
35,2025-11-03,Endocrinology,CLN-02,3,109.9,100.5,60.7,0.6047,4.11,0.1448,0.0749,35
36,2025-11-10,Endocrinology,CLN-02,3,112.6,101.5,62.0,0.6114,4.95,0.1729,0.0746,35
37,2025-11-17,Endocrinology,CLN-02,3,118.1,109.7,60.4,0.5506,2.23,0.1114,0.077,35
38,2025-11-24,Endocrinology,CLN-02,3,109.3,99.4,48.7,0.4899,3.06,0.1442,0.0897,35
39,2025-12-01,Endocrinology,CLN-02,3,104.2,93.8,71.6,0.7635,9.62,0.154,0.1079,35
40,2025-12-08,Endocrinology,CLN-02,3,115.1,102.3,76.6,0.7487,13.13,0.1738,0.1179,35
41,2025-12-15,Endocrinology,CLN-02,3,125.1,113.0,76.8,0.6797,3.82,0.1615,0.0851,35
42,2025-12-22,Endocrinology,CLN-02,3,122.2,113.4,71.1,0.6275,6.31,0.124,0.0602,35
43,2025-12-29,Endocrinology,CLN-02,3,115.9,105.9,72.3,0.683,7.8,0.1373,0.0881,35
44,2026-01-05,Endocrinology,CLN-02,3,120.1,109.2,61.9,0.5666,5.99,0.1481,0.0866,35
45,2026-01-12,Endocrinology,CLN-02,3,111.2,99.8,66.9,0.6705,7.98,0.1624,0.105,35
46,2026-01-19,Endocrinology,CLN-02,3,101.4,92.9,66.0,0.7103,4.41,0.1305,0.0902,35
47,2026-01-26,Endocrinology,CLN-02,3,106.0,96.1,66.9,0.6962,8.59,0.1742,0.0523,35
48,2026-02-02,Endocrinology,CLN-02,3,114.3,107.0,73.6,0.6876,7.4,0.1004,0.0677,35
49,2026-02-09,Endocrinology,CLN-02,3,112.1,101.7,70.1,0.6898,7.92,0.154,0.0854,35
50,2026-02-16,Endocrinology,CLN-02,3,129.0,117.1,64.0,0.5467,3.52,0.1606,0.0733,35
51,2026-02-23,Endocrinology,CLN-02,3,121.0,108.9,69.9,0.6418,8.01,0.1499,0.1162,35
52,2026-03-02,Endocrinology,CLN-02,3,120.8,109.7,69.4,0.6326,6.83,0.1605,0.0693,35
53,2026-03-09,Endocrinology,CLN-02,3,107.8,99.6,60.2,0.6043,1.47,0.121,0.0762,35
54,2026-03-16,Endocrinology,CLN-02,3,113.0,102.3,68.8,0.6725,5.92,0.1494,0.0974,35
55,2026-03-23,Endocrinology,CLN-02,3,113.8,104.5,65.9,0.6307,2.62,0.121,0.0979,35
56,2026-03-30,Endocrinology,CLN-02,3,121.7,110.8,75.8,0.6846,6.95,0.1532,0.0748,35
57,2026-04-06,Endocrinology,CLN-02,3,117.4,105.1,68.5,0.6521,6.03,0.1745,0.0949,35
58,2026-04-13,Endocrinology,CLN-02,3,112.3,101.0,78.7,0.7796,9.9,0.162,0.0978,35
59,2026-04-20,Endocrinology,CLN-02,3,117.6,107.6,80.5,0.7487,4.79,0.1377,0.0849,35
60,2026-04-27,Endocrinology,CLN-02,3,119.7,109.4,84.5,0.7719,8.41,0.1387,0.0835,35
61,2026-05-04,Endocrinology,CLN-02,3,118.0,105.9,87.2,0.8237,8.2,0.1488,0.127,35
62,2026-05-11,Endocrinology,CLN-02,3,101.4,93.0,77.1,0.8292,4.13,0.1206,0.103,35
63,2026-05-18,Endocrinology,CLN-02,3,124.6,113.4,81.2,0.7159,7.81,0.152,0.076,35
64,2026-05-25,Endocrinology,CLN-02,3,123.9,112.0,73.5,0.6564,5.86,0.1638,0.0791,35
65,2026-06-01,Endocrinology,CLN-02,3,112.6,101.7,67.2,0.6608,9.09,0.1598,0.0874,35
66,2026-06-08,Endocrinology,CLN-02,3,118.5,106.6,73.2,0.6865,6.21,0.167,0.0903,35
67,2026-06-15,Endocrinology,CLN-02,3,113.8,103.7,83.6,0.806,9.97,0.137,0.0952,35
68,2026-06-22,Endocrinology,CLN-02,3,118.6,107.7,73.4,0.6815,8.74,0.1551,0.0782,35
69,2026-06-29,Endocrinology,CLN-02,3,117.3,106.8,75.4,0.7054,6.21,0.1472,0.083,35
70,2026-07-06,Endocrinology,CLN-02,3,109.4,98.7,68.2,0.6904,6.16,0.1721,0.0726,35
71,2026-07-13,Endocrinology,CLN-02,3,113.1,101.3,69.6,0.6864,5.74,0.1712,0.0968,35
72,2026-07-20,Endocrinology,CLN-02,3,121.7,111.2,81.6,0.7343,1.0,0.1312,0.0982,35
73,2026-07-27,Endocrinology,CLN-02,3,112.8,102.4,87.6,0.8553,10.16,0.1574,0.0759,35
74,2026-08-03,Endocrinology,CLN-02,3,108.9,99.1,78.5,0.7916,3.83,0.1567,0.0689,35
75,2026-08-10,Endocrinology,CLN-02,3,112.0,101.4,76.7,0.756,5.52,0.1469,0.1006,35
76,2026-08-17,Endocrinology,CLN-02,3,110.5,100.4,80.6,0.8026,5.26,0.1475,0.089,35
77,2026-08-24,Endocrinology,CLN-02,3,113.4,101.9,81.2,0.7972,13.27,0.1733,0.086,35
0,2025-03-03,Behavioral health,CLN-01,2,83.8,72.0,36.4,0.5056,3.93,0.2552,0.0926,50
1,2025-03-10,Behavioral health,CLN-01,2,88.2,76.1,36.1,0.4746,2.95,0.2506,0.0896,50
2,2025-03-17,Behavioral health,CLN-01,2,87.7,74.7,38.0,0.509,3.5,0.2732,0.0888,50
3,2025-03-24,Behavioral health,CLN-01,2,79.8,69.1,42.2,0.6105,5.42,0.2403,0.0932,50
4,2025-03-31,Behavioral health,CLN-01,2,87.8,76.8,35.2,0.4587,3.23,0.2137,0.1049,50
5,2025-04-07,Behavioral health,CLN-01,2,87.4,76.8,39.4,0.5131,6.09,0.2245,0.0699,50
6,2025-04-14,Behavioral health,CLN-01,2,88.3,76.8,47.1,0.6128,6.89,0.2431,0.0716,50
7,2025-04-21,Behavioral health,CLN-01,2,91.5,80.0,46.5,0.5812,1.78,0.2222,0.0919,50
8,2025-04-28,Behavioral health,CLN-01,2,90.0,78.0,45.1,0.5776,4.85,0.2383,0.0938,50
9,2025-05-05,Behavioral health,CLN-01,2,82.1,71.3,41.0,0.5752,3.76,0.2388,0.0856,50
10,2025-05-12,Behavioral health,CLN-01,2,83.3,71.7,40.4,0.5626,2.43,0.2539,0.0862,50
11,2025-05-19,Behavioral health,CLN-01,2,87.9,76.2,39.3,0.5157,2.12,0.2415,0.0885,50
12,2025-05-26,Behavioral health,CLN-01,2,81.3,70.2,50.3,0.7154,5.81,0.2448,0.0939,50
13,2025-06-02,Behavioral health,CLN-01,2,84.5,74.5,51.3,0.6876,4.06,0.214,0.0776,50
14,2025-06-09,Behavioral health,CLN-01,2,85.0,72.7,52.0,0.7152,1.0,0.2533,0.1069,50
15,2025-06-16,Behavioral health,CLN-01,2,87.6,75.7,38.1,0.5034,5.2,0.2401,0.0987,50
16,2025-06-23,Behavioral health,CLN-01,2,90.5,77.7,44.1,0.5681,3.68,0.2524,0.0992,50
17,2025-06-30,Behavioral health,CLN-01,2,77.1,67.4,40.5,0.6013,3.66,0.2204,0.0975,50
18,2025-07-07,Behavioral health,CLN-01,2,83.9,72.4,44.1,0.6092,1.25,0.2348,0.111,50
19,2025-07-14,Behavioral health,CLN-01,2,83.7,72.9,46.2,0.6331,4.32,0.2347,0.0807,50
20,2025-07-21,Behavioral health,CLN-01,2,90.9,78.6,48.4,0.6159,5.14,0.2497,0.0828,50
21,2025-07-28,Behavioral health,CLN-01,2,94.0,81.9,50.7,0.6188,3.07,0.2255,0.1002,50
22,2025-08-04,Behavioral health,CLN-01,2,90.5,78.4,49.8,0.636,5.04,0.2469,0.0815,50
23,2025-08-11,Behavioral health,CLN-01,2,88.0,77.3,43.5,0.5619,3.42,0.2272,0.0663,50
24,2025-08-18,Behavioral health,CLN-01,2,79.4,69.3,50.8,0.7335,8.61,0.216,0.1104,50
25,2025-08-25,Behavioral health,CLN-01,2,78.0,66.8,47.4,0.7095,7.57,0.2784,0.0667,50
26,2025-09-01,Behavioral health,CLN-01,2,89.2,77.1,39.3,0.5098,2.3,0.251,0.0801,50
27,2025-09-08,Behavioral health,CLN-01,2,87.4,76.5,45.4,0.5937,2.63,0.2249,0.082,50
28,2025-09-15,Behavioral health,CLN-01,2,86.4,75.5,44.5,0.5903,4.09,0.2211,0.098,50
29,2025-09-22,Behavioral health,CLN-01,2,95.3,83.3,40.4,0.4848,4.88,0.2101,0.114,50
30,2025-09-29,Behavioral health,CLN-01,2,93.1,80.5,46.1,0.573,1.43,0.2484,0.0837,50
31,2025-10-06,Behavioral health,CLN-01,2,91.3,80.1,37.4,0.4666,7.84,0.2272,0.07,50
32,2025-10-13,Behavioral health,CLN-01,2,82.7,73.5,42.2,0.5741,8.59,0.2144,0.0504,50
33,2025-10-20,Behavioral health,CLN-01,2,84.4,73.6,36.6,0.4964,5.62,0.229,0.0856,50
34,2025-10-27,Behavioral health,CLN-01,2,93.5,82.3,41.8,0.5078,4.33,0.2163,0.077,50
35,2025-11-03,Behavioral health,CLN-01,2,96.9,84.5,44.0,0.5203,3.3,0.2423,0.0675,50
36,2025-11-10,Behavioral health,CLN-01,2,87.6,75.7,36.0,0.4758,1.0,0.2324,0.114,50
37,2025-11-17,Behavioral health,CLN-01,2,85.2,73.7,38.0,0.5157,3.09,0.232,0.11,50
38,2025-11-24,Behavioral health,CLN-01,2,89.4,77.8,48.6,0.6245,7.05,0.2356,0.0827,50
39,2025-12-01,Behavioral health,CLN-01,2,92.6,82.3,33.5,0.4069,3.71,0.198,0.0793,50
40,2025-12-08,Behavioral health,CLN-01,2,87.7,76.5,44.3,0.5792,3.82,0.2367,0.0744,50
41,2025-12-15,Behavioral health,CLN-01,2,86.5,75.0,43.0,0.5732,4.29,0.2341,0.0984,50
42,2025-12-22,Behavioral health,CLN-01,2,93.0,80.6,39.2,0.486,3.43,0.2511,0.074,50
43,2025-12-29,Behavioral health,CLN-01,2,81.8,70.1,46.6,0.6641,4.43,0.2691,0.0794,50
44,2026-01-05,Behavioral health,CLN-01,2,92.9,83.0,40.1,0.4838,1.53,0.1967,0.0671,50
45,2026-01-12,Behavioral health,CLN-01,2,86.2,75.9,36.6,0.4817,3.28,0.212,0.0835,50
46,2026-01-19,Behavioral health,CLN-01,2,93.2,81.4,36.9,0.4533,4.1,0.2344,0.0759,50
47,2026-01-26,Behavioral health,CLN-01,2,77.2,66.1,43.4,0.6557,5.32,0.2611,0.0902,50
48,2026-02-02,Behavioral health,CLN-01,2,90.7,78.4,36.7,0.4684,2.62,0.2343,0.1079,50
49,2026-02-09,Behavioral health,CLN-01,2,90.5,78.7,34.3,0.4366,2.85,0.2287,0.0981,50
50,2026-02-16,Behavioral health,CLN-01,2,85.2,73.8,45.5,0.6167,7.79,0.2419,0.088,50
51,2026-02-23,Behavioral health,CLN-01,2,84.4,73.1,38.0,0.5194,5.12,0.2389,0.0955,50
52,2026-03-02,Behavioral health,CLN-01,2,85.4,74.2,40.0,0.5393,7.05,0.2321,0.096,50
53,2026-03-09,Behavioral health,CLN-01,2,89.6,76.0,46.2,0.6076,3.18,0.257,0.1273,50
54,2026-03-16,Behavioral health,CLN-01,2,85.0,74.5,36.3,0.4869,2.14,0.2226,0.0845,50
55,2026-03-23,Behavioral health,CLN-01,2,84.7,74.6,43.0,0.5765,4.57,0.2324,0.0552,50
56,2026-03-30,Behavioral health,CLN-01,2,85.3,74.3,40.1,0.5398,5.27,0.2322,0.0872,50
57,2026-04-06,Behavioral health,CLN-01,2,87.5,76.6,45.7,0.5974,1.0,0.2261,0.0827,50
58,2026-04-13,Behavioral health,CLN-01,2,89.0,77.1,41.0,0.5309,1.28,0.2397,0.0898,50
59,2026-04-20,Behavioral health,CLN-01,2,84.8,73.8,40.3,0.5465,5.95,0.2305,0.095,50
60,2026-04-27,Behavioral health,CLN-01,2,82.8,70.9,37.4,0.5281,2.28,0.2515,0.1083,50
61,2026-05-04,Behavioral health,CLN-01,2,83.8,73.1,37.1,0.5068,3.62,0.2456,0.0619,50
62,2026-05-11,Behavioral health,CLN-01,2,90.7,79.1,48.2,0.609,6.86,0.2302,0.0847,50
63,2026-05-18,Behavioral health,CLN-01,2,89.8,79.1,53.3,0.6742,7.83,0.2197,0.0756,50
64,2026-05-25,Behavioral health,CLN-01,2,92.5,78.5,42.4,0.5407,4.27,0.2846,0.0847,50
65,2026-06-01,Behavioral health,CLN-01,2,86.4,72.6,49.9,0.6871,4.39,0.2869,0.1071,50
66,2026-06-08,Behavioral health,CLN-01,2,85.8,74.4,43.1,0.579,5.81,0.2524,0.0689,50
67,2026-06-15,Behavioral health,CLN-01,2,90.9,79.2,49.0,0.6181,1.0,0.2268,0.0933,50
68,2026-06-22,Behavioral health,CLN-01,2,88.3,77.3,44.9,0.5804,2.6,0.2332,0.0695,50
69,2026-06-29,Behavioral health,CLN-01,2,89.1,77.8,48.3,0.6211,5.28,0.2211,0.0997,50
70,2026-07-06,Behavioral health,CLN-01,2,88.8,76.8,49.1,0.6392,5.79,0.24,0.0949,50
71,2026-07-13,Behavioral health,CLN-01,2,93.5,82.0,51.5,0.6286,4.42,0.2254,0.0757,50
72,2026-07-20,Behavioral health,CLN-01,2,82.2,72.4,49.0,0.6775,6.7,0.2207,0.0734,50
73,2026-07-27,Behavioral health,CLN-01,2,80.7,70.3,51.0,0.7252,3.37,0.2374,0.0798,50
74,2026-08-03,Behavioral health,CLN-01,2,89.2,77.2,48.0,0.6215,3.97,0.2432,0.0884,50
75,2026-08-10,Behavioral health,CLN-01,2,84.5,73.0,53.8,0.7361,9.97,0.2256,0.1215,50
76,2026-08-17,Behavioral health,CLN-01,2,87.3,75.8,52.7,0.6958,1.0,0.2321,0.0985,50
77,2026-08-24,Behavioral health,CLN-01,2,86.7,75.1,56.1,0.7468,1.0,0.2606,0.0603,50
0,2025-03-03,Behavioral health,CLN-02,2,92.1,79.2,49.4,0.6241,1.0,0.2584,0.0844,50
1,2025-03-10,Behavioral health,CLN-02,2,80.2,70.6,45.2,0.641,1.0,0.2379,0.0453,50
